date,pi_temp_corrected,fitted_pi_temp,segment_id,rain_day
2025-08-13,2.3094715522565123,2.7574603526222727,7,False
2025-08-14,2.2475864180505556,2.7546935733519926,7,False
2025-08-15,2.1568687534240056,2.751926794081714,7,False
2025-08-16,1.0736233069844152,2.7491600148114346,7,False
2025-08-17,2.235909845250288,2.7463932355411544,7,False
2025-08-18,2.3019523894466967,2.7436264562708756,7,False
2025-08-20,2.432455169120894,2.738092897730316,7,False
2025-08-21,2.4250307285200763,2.735326118460037,7,False
2025-08-22,2.4003497694446136,2.7325593391897574,7,False
2025-08-23,2.368296192911738,2.7297925599194777,7,False
2025-08-24,2.400377980507454,2.7270257806491984,7,False
2025-08-25,2.112936738152871,2.724259001378919,7,False
2025-08-26,2.2664335745358994,2.721492222108639,7,False
2025-08-27,1.7627233030807812,2.7187254428383603,7,False
2025-08-28,2.196452038757241,2.7159586635680806,7,False
2025-08-29,2.4184885227284134,2.713191884297801,7,False
2025-08-30,2.3745071413010956,2.7104251050275217,7,False
2025-08-31,2.3899303463993893,2.707658325757242,7,False
2025-09-01,2.352247524798807,2.7048915464869623,7,False
2025-09-02,2.391213530794677,2.7021247672166826,7,False
2025-09-03,2.3850412990789387,2.6993579879464034,7,False
2025-09-04,2.3449324387437076,2.6965912086761237,7,False
2025-09-07,1.9572934342616213,2.6882908708652855,7,False
2025-09-08,1.947193501240677,2.685524091595006,7,False
2025-09-09,2.37093934048195,2.6827573123247266,7,False
2025-09-10,2.3576333859777736,2.679990533054447,7,False
2025-09-11,2.332872276709867,2.6772237537841677,7,False
2025-09-12,2.3373925397574378,2.674456974513888,7,False
2025-09-13,1.5117746253875806,2.6716901952436087,7,False
2025-09-14,1.732352720400191,2.6689234159733286,7,False
2025-09-15,1.9103394247789385,2.66615663670305,7,False
2025-09-16,2.189790186609193,2.66338985743277,7,False
2025-09-17,2.2717113349311435,2.66062307816249,7,False
2025-09-18,2.3582790649155334,2.657856298892211,7,False
2025-09-19,2.3248041561478097,2.655089519621932,7,False
2025-09-20,2.3411437221962488,2.652322740351652,7,False
2025-09-22,2.327023824955661,2.6467891818110933,7,False
2025-09-23,2.3162221867281163,2.644022402540813,7,False
2025-09-24,2.300075971200739,2.6412556232705344,7,False
2025-09-25,2.282062434635086,2.638488844000255,7,False
2025-09-26,1.5625630004034878,2.635722064729975,7,False
2025-09-27,1.5370518021721333,2.632955285459696,7,False
2025-09-28,2.2600799458401384,2.630188506189416,7,False
